PNU,주용도코드명,대지면적(㎡),건축면적(㎡),연면적(㎡),용적률(%),건폐율(%)
1171011200100220002,종교시설,2284.3,1127.55,8088.74,105.19,49.36
1171011200100220005,종교시설,2284.3,1127.55,8088.74,105.19,49.36
1171011200100220006,종교시설,2284.3,1127.55,8088.74,105.19,49.36
1171011200100250015,종교시설,1593.0,894.08,7935.79,256.49,56.13
1171011200100250017,종교시설,1593.0,894.08,7935.79,256.49,56.13
1171011200100250004,자동차관련시설,0.0,43.0,43.0,0.0,0.0
1171011200100250009,자동차관련시설,0.0,43.0,43.0,0.0,0.0
1171011200100250010,자동차관련시설,0.0,43.0,43.0,0.0,0.0
1171011200100250003,자동차관련시설,0.0,43.0,43.0,0.0,0.0
1171011200100250011,자동차관련시설,0.0,43.0,43.0,0.0,0.0
1171011200100250004,자동차관련시설,0.0,237.12,433.52,0.0,0.0
1171011200100250009,자동차관련시설,0.0,237.12,433.52,0.0,0.0
1171011200100250010,자동차관련시설,0.0,237.12,433.52,0.0,0.0
1171011200100250003,자동차관련시설,0.0,237.12,433.52,0.0,0.0
1171011200100250011,자동차관련시설,0.0,237.12,433.52,0.0,0.0
1171011200100250003,자동차관련시설,0.0,353.08,482.91,0.0,0.0
1171011200100250004,자동차관련시설,0.0,353.08,482.91,0.0,0.0
1171011200100250009,자동차관련시설,0.0,353.08,482.91,0.0,0.0
1171011200100250010,자동차관련시설,0.0,353.08,482.91,0.0,0.0
1171011200100250011,자동차관련시설,0.0,353.08,482.91,0.0,0.0
1171011200100280001,종교시설,3934.8,1962.26,20991.18,229.63,49.87
1171011200100280002,종교시설,3934.8,1962.26,20991.18,229.63,49.87
1171011200100290006,공동주택,605.0,306.34,1892.29,239.43,50.63
1171011200100300011,제1종근린생활시설,602.5,30.81,30.81,0.0,0.0
1171011200100300011,제2종근린생활시설,602.5,269.95,483.8,0.0,0.0
1171011200100310005,위험물저장및처리시설,1117.3,218.27,340.46,23.9855,19.535487
1171011200100310007,위험물저장및처리시설,1117.3,218.27,340.46,23.9855,19.535487
1171011200100310008,위험물저장및처리시설,1117.3,218.27,340.46,23.9855,19.535487
1171011200100330013,공동주택,359.0,179.08,659.79,176.06,49.88
1171011200100330016,공동주택,348.4,154.59,659.96,151.07,44.37
1171011200100330018,공동주택,284.8,138.75,634.68,222.85,48.72
1171011200100330021,공동주택,0.0,0.0,658.76,0.0,0.0
1171011200100350005,공동주택,0.0,0.0,1179.21,0.0,0.0
1171011200100360004,공동주택,323.3,175.15,644.35,199.3,54.18
1171011200100360026,공동주택,0.0,0.0,326.73,0.0,0.0
1171011200100380011,제2종근린생활시설,579.4,288.84,1766.61,229.87,49.85
1171011200100380014,제2종근린생활시설,486.7,155.38,194.88,40.04,31.93
1171011200100390006,,,,,,
1171011200100390006,공동주택,0.0,167.14,704.87,0.0,0.0
1171011200100390006,공동주택,0.0,167.14,704.87,0.0,0.0
1171011200100390006,제1종근린생활시설,0.0,42.18,202.46,0.0,0.0
1171011200100390008,공동주택,478.8,222.31,1077.91,185.72,49.76
1171011200100390013,공동주택,381.6,216.62,659.92,172.94,56.77
1171011200100400011,제1종근린생활시설,183.6,91.79,483.79,199.97,49.99
1171011200100410001,단독주택,235.7,138.75,455.57,193.28,58.87
1171011200100410007,공동주택,220.7,132.47,540.02,244.69,60.02
1171011200100410016,제2종근린생활시설,549.3,274.38,1291.52,179.6,49.9
1171011200100410018,제2종근린생활시설,401.8,185.11,993.89,197.07,46.07
1171011200100410024,제2종근린생활시설,702.9,411.76,2605.2,297.85,58.58
1171011200100420014,제2종근린생활시설,0.0,0.0,677.61,0.0,0.0
1171011200100420006,제2종근린생활시설,468.7,260.5,1252.49,182.49,55.58
1171011200100420013,제2종근린생활시설,271.8,135.84,687.01,199.91,49.98
1171011200100440000,공동주택,0.0,0.0,12694.23,0.0,0.0
1171011200100440000,공동주택,0.0,0.0,10466.825,0.0,0.0
1171011200100440000,공동주택,0.0,0.0,9066.08,0.0,0.0
1171011200100440000,공동주택,0.0,0.0,9016.16,0.0,0.0
1171011200100440000,공동주택,0.0,0.0,10435.89,0.0,0.0
1171011200100440000,,,,,,
1171011200100440000,공동주택,0.0,0.0,13325.49,0.0,0.0
1171011200100440000,공동주택,0.0,0.0,14403.06,0.0,0.0
1171011200100440000,공동주택,0.0,0.0,14700.8,0.0,0.0
1171011200100440000,공동주택,0.0,0.0,10389.47,0.0,0.0
1171011200100440000,판매시설,0.0,0.0,2956.42,0.0,0.0
1171011200100440000,판매시설,0.0,0.0,3085.378,0.0,0.0
1171011200100440000,공동주택,0.0,0.0,7572.09,0.0,0.0
1171011200100440000,공동주택,0.0,0.0,10385.97,0.0,0.0
1171011200100440000,공동주택,0.0,0.0,10389.47,0.0,0.0
1171011200100440000,공동주택,0.0,0.0,9016.16,0.0,0.0
1171011200100440000,공동주택,0.0,0.0,12694.23,0.0,0.0
1171011200100440000,공동주택,0.0,0.0,12694.23,0.0,0.0
1171011200100440000,공동주택,0.0,0.0,10389.47,0.0,0.0
1171011200100440000,공동주택,0.0,0.0,10385.97,0.0,0.0
1171011200100440000,공동주택,0.0,0.0,7572.09,0.0,0.0
1171011200100440000,공동주택,0.0,0.0,10435.89,0.0,0.0
1171011200100440000,공동주택,0.0,0.0,12430.23,0.0,0.0
1171011200100440000,공동주택,0.0,0.0,12694.23,0.0,0.0
1171011200100480003,공동주택,333.9,0.0,659.76,0.0,0.0
1171011200100480001,제2종근린생활시설,419.5,199.26,1111.2,249.05,47.5
1171011200100540013,공동주택,0.0,0.0,616.26,0.0,0.0
1171011200100550020,공동주택,3006.6,814.9,11531.2,299.88,27.1
1171011200100550022,공동주택,3006.6,814.9,11531.2,299.88,27.1
1171011200100560006,공동주택,420.9,251.6,1383.05,267.26,59.77
1171011200100570005,공동주택,335.7,201.24,670.82,199.83,59.95
1171011200100000000,공동주택,341.1,195.59,658.75,193.13,57.34
1171011200100580004,공동주택,341.5,204.0,658.28,192.7614,59.7365
1171011200100610016,공동주택,0.0,0.0,869.54,0.0,0.0
1171011200100610003,공동주택,0.0,0.0,721.62,0.0,0.0
1171011200100610009,제1종근린생활시설,361.4,193.47,216.15,53.53,53.53
1171011200100610012,공동주택,0.0,0.0,1052.55,0.0,0.0
1171011200100610013,공동주택,0.0,0.0,1052.55,0.0,0.0
1171011200100620008,단독주택,0.0,0.0,693.16,0.0,0.0
1171011200100630017,공동주택,336.7,201.97,659.95,196.01,59.99
1171011200100630013,공동주택,391.5,231.82,658.17,168.11,59.21
1171011200100640004,공동주택,0.0,0.0,1003.64,0.0,0.0
1171011200100640005,공동주택,0.0,0.0,1003.64,0.0,0.0
1171011200100640008,업무시설,521.3,259.55,1116.995,145.89,49.79
1171011200100670007,제1종근린생활시설,0.0,0.0,597.0,0.0,0.0
1171011200100670009,제1종근린생활시설,0.0,0.0,597.0,0.0,0.0
1171011200100670009,,,,,,
1171011200100670007,,,,,,
1171011200100670007,공동주택,0.0,1455.92,24302.36,0.0,0.0
1171011200100670009,공동주택,0.0,1455.92,24302.36,0.0,0.0
1171011200100670007,공동주택,0.0,1564.46,25733.84,0.0,0.0
1171011200100670009,공동주택,0.0,1564.46,25733.84,0.0,0.0
1171011200100680005,,,,,,
1171011200100680007,,,,,,
1171011200100680005,공동주택,0.0,166.4,658.07,0.0,0.0
1171011200100680007,공동주택,0.0,166.4,658.07,0.0,0.0
1171011200100680005,공동주택,0.0,175.2,658.48,0.0,0.0
1171011200100680007,공동주택,0.0,175.2,658.48,0.0,0.0
1171011200100700016,공동주택,356.1,207.9,659.72,185.26,58.38
1171011200100710005,공동주택,334.0,198.63,657.29,196.79,59.47
1171011200100730007,공동주택,0.0,235.11,1517.59,0.0,0.0
1171011200100730008,공동주택,0.0,235.11,1517.59,0.0,0.0
1171011200100730007,,,,,,
1171011200100730008,,,,,,
1171011200100730007,공동주택,0.0,193.65,789.77,0.0,0.0
1171011200100730008,공동주택,0.0,193.65,789.77,0.0,0.0
1171011200100730007,공동주택,0.0,149.94,578.98,0.0,0.0
1171011200100730008,공동주택,0.0,149.94,578.98,0.0,0.0
1171011200100730007,공동주택,0.0,149.94,559.96,0.0,0.0
1171011200100730008,공동주택,0.0,149.94,559.96,0.0,0.0
1171011200100760003,공동주택,349.7,204.49,659.76,188.66,58.48
1171011200100760005,공동주택,377.4,214.7,674.46,178.71,56.89
1171011200100760007,공동주택,0.0,139.86,528.05,0.0,0.0
1171011200100760008,공동주택,0.0,139.86,528.05,0.0,0.0
1171011200100760007,,,,,,
1171011200100760008,,,,,,
1171011200100760007,공동주택,0.0,133.99,535.95,0.0,0.0
1171011200100760008,공동주택,0.0,133.99,535.95,0.0,0.0
1171011200100760013,,,,,,
1171011200100760014,,,,,,
1171011200100760013,공동주택,0.0,187.15,659.79,0.0,0.0
1171011200100760014,공동주택,0.0,187.15,659.79,0.0,0.0
1171011200100760013,공동주택,0.0,145.18,510.3,0.0,0.0
1171011200100760014,공동주택,0.0,145.18,510.3,0.0,0.0
1171011200100790005,공동주택,265.3,149.7,529.6,199.62,56.43
1171011200100790008,공동주택,311.8,175.08,614.79,197.17,56.15
1171011200100790012,,,,,,
1171011200100790013,,,,,,
1171011200100790014,,,,,,
1171011200100790012,공동주택,0.0,140.7,526.17,0.0,0.0
1171011200100790013,공동주택,0.0,140.7,526.17,0.0,0.0
1171011200100790014,공동주택,0.0,140.7,526.17,0.0,0.0
1171011200100790012,공동주택,0.0,130.21,510.39,0.0,0.0
1171011200100790013,공동주택,0.0,130.21,510.39,0.0,0.0
1171011200100790014,공동주택,0.0,130.21,510.39,0.0,0.0
1171011200100800006,공동주택,0.0,0.0,1938.97,0.0,0.0
1171011200100810003,공동주택,628.7,371.62,2330.73,295.44,59.11
1171011200100820010,공동주택,350.5,191.56,657.04,187.46,54.65
1171011200100830002,공동주택,384.3,217.29,656.61,170.86,56.54
1171011200100830012,공동주택,367.4,184.44,659.72,179.56,50.2
1171011200100000000,,,,,,
1171011200100840004,공동주택,0.0,148.02,585.36,0.0,0.0
1171011200100840004,공동주택,0.0,149.04,411.64,0.0,0.0
1171011200100850011,공동주택,410.5,219.31,1045.19,254.61,53.43
1171011200100850015,공동주택,435.2,205.36,1056.93,198.3,47.19
1171011200100870003,공동주택,335.1,201.03,656.92,196.04,59.99
1171011200100940006,공동주택,368.5,200.28,659.62,179.0,54.35
1171011200101050009,교육연구시설,12027.8,2404.7,14423.29,92.1,19.99
1171011200101080001,교육연구시설,12027.8,2404.7,14423.29,92.1,19.99
1171011200101180028,교육연구시설,12027.8,2404.7,14423.29,92.1,19.99
1171011200101110001,,,,,,
1171011200101110001,문화및집회시설,0.0,554.89,2987.33,0.0,0.0
1171011200101110001,종교시설,0.0,953.56,2981.44,0.0,0.0
1171011200101120009,공동주택,0.0,0.0,1999.78,0.0,0.0
1171011200101130007,공동주택,414.6,189.78,999.3,241.03,45.77
1171011200101140030,공동주택,666.2,396.8,2563.81,299.34,59.56
1171011200101150004,제1종근린생활시설,299.0,172.78,1002.24,270.93,57.79
1171011200101150022,,,,,,
1171011200101150021,,,,,,
1171011200101150023,,,,,,
1171011200101150021,공동주택,0.0,120.67,461.19,0.0,0.0
1171011200101150022,공동주택,0.0,120.67,461.19,0.0,0.0
1171011200101150023,공동주택,0.0,120.67,461.19,0.0,0.0
1171011200101150021,공동주택,0.0,161.68,650.62,0.0,0.0
1171011200101150022,공동주택,0.0,161.68,650.62,0.0,0.0
1171011200101150023,공동주택,0.0,161.68,650.62,0.0,0.0
1171011200101150021,공동주택,0.0,116.3,455.41,0.0,0.0
1171011200101150022,공동주택,0.0,116.3,455.41,0.0,0.0
1171011200101150023,공동주택,0.0,116.3,455.41,0.0,0.0
1171011200101150011,공동주택,299.5,179.57,598.53,199.84,59.96
1171011200101160005,공동주택,297.7,176.13,593.29,199.29,59.16
1171011200101160012,공동주택,335.4,184.97,659.65,196.68,55.15
1171011200101180001,,,,,,
1171011200101180001,공동주택,0.0,148.45,616.46,0.0,0.0
1171011200101180001,공동주택,0.0,150.88,535.16,0.0,0.0
1171011200101180008,공동주택,235.45,141.09,470.82,199.97,59.92
1171011200101180007,공동주택,210.77,125.73,420.38,199.45,59.65
1171011200101180024,공동주택,696.8,415.34,2650.79,285.53,59.61
1171011200101180025,공동주택,696.8,415.34,2650.79,285.53,59.61
1171011200101180026,공동주택,696.8,415.34,2650.79,285.53,59.61
1171011200101180027,공동주택,696.8,415.34,2650.79,285.53,59.61
1171011200101190004,단독주택,247.0,148.0,538.44,164.87,59.92
1171011200101190006,공동주택,665.1,311.52,2313.36,269.26,46.84
1171011200101190008,,,,,,
1171011200101190008,공동주택,0.0,213.4,659.85,0.0,0.0
1171011200101190008,공동주택,0.0,123.09,469.94,0.0,0.0
1171011200101190015,공동주택,274.8,164.68,610.02,221.99,59.93
1171011200101200012,공동주택,368.0,181.75,659.18,179.12,49.39
1171011200101200014,공동주택,280.7,140.28,658.03,234.42,49.98
1171011200101200024,공동주택,338.84,168.66,843.9,249.06,49.78
1171011200101210002,위험물저장및처리시설,799.4,402.92,732.72,74.41,50.4
1171011200101210007,공동주택,664.3,310.9,2739.42,249.98,46.8
1171011200101210017,제1종근린생활시설,540.8,268.5,1439.55,193.87,49.64
1171011200101220014,제2종근린생활시설,849.9,443.6,1330.8,156.6,52.2
1171011200101270007,공동주택,293.27,146.54,645.69,220.17,49.97
1171011200101270016,제1종근린생활시설,666.9,240.87,715.78,107.33,36.12
1171011200101270009,제2종근린생활시설,425.7,205.36,205.36,48.24,48.24
1171011200101280002,업무시설,979.4,483.84,2335.5,189.9428,49.4017
1171011200101280004,업무시설,979.4,483.84,2335.5,189.9428,49.4017
1171011200101290011,공동주택,372.8,184.53,882.17,225.98,49.5
1171011200101290023,제1종근린생활시설,0.0,0.0,942.2,0.0,0.0
1171011200101310004,제1종근린생활시설,482.3,271.9,1786.52,296.0,56.38
1171011200101310019,제1종근린생활시설,605.9,276.95,1415.59,178.78,45.73
1171011200101310005,제1종근린생활시설,605.9,276.95,1415.59,178.78,45.73
1171011200101310018,제1종근린생활시설,605.9,276.95,1415.59,178.78,45.73
1171011200101330015,공동주택,334.3,200.14,639.36,191.25,59.87
1171011200101330024,공동주택,489.9,240.5,1172.06,184.85,49.09
1171011200101340001,단독주택,558.32,314.16,2117.96,305.52,56.27
1171011200101340011,제1종근린생활시설,296.7,147.44,945.38,232.31,49.69
1171011200101370004,공동주택,382.4,215.42,659.39,172.43,56.33
1171011200101390002,,,,,,
1171011200101390002,공동주택,0.0,1042.71,23843.03,0.0,0.0
1171011200101390002,공동주택,0.0,309.72,604.74,0.0,0.0
1171011200101390002,공동주택,0.0,275.77,1580.05,0.0,0.0
1171011200101390002,공동주택,0.0,222.56,3037.1,0.0,0.0
1171011200101400009,공동주택,675.5,403.9,2297.11,265.39,59.79
1171011200101400010,공동주택,675.5,403.9,2297.11,265.39,59.79
1171011200101430013,공동주택,404.6,231.17,808.79,199.9,57.14
1171011200101440012,제2종근린생활시설,481.9,248.39,1202.56,199.98547,51.543888
1171011200101440004,제2종근린생활시설,570.3,164.4,164.4,28.83,28.83
1171011200101440006,제2종근린생활시설,418.5,314.47,205.03,48.99,56.16
1171011200101450007,제1종근린생활시설,437.5,164.16,164.16,37.5223,37.5223
1171011200101490002,공동주택,446.1,259.2,724.13,162.32,58.1
1171011200101500005,운동시설,845.2,438.51,2787.76,253.46,51.88
1171011200101510009,제2종근린생활시설,579.5,284.35,1379.35,186.1,49.07
1171011200101510012,제1종근린생활시설,706.9,350.68,1534.13,164.04,49.6
1171011200101510004,제1종근린생활시설,706.9,350.68,1534.13,164.04,49.6
1171011200101510006,제1종근린생활시설,0.0,0.0,1741.12,0.0,0.0
1171011200101520006,,,,,,
1171011200101520007,,,,,,
1171011200101520006,공동주택,0.0,209.26,659.9,0.0,0.0
1171011200101520007,공동주택,0.0,209.26,659.9,0.0,0.0
1171011200101520006,공동주택,0.0,209.26,659.9,0.0,0.0
1171011200101520007,공동주택,0.0,209.26,659.9,0.0,0.0
1171011200101540010,공동주택,0.0,0.0,1308.24,0.0,0.0
1171011200101540011,공동주택,0.0,0.0,1308.24,0.0,0.0
1171011200101540014,공동주택,458.0,236.35,659.56,144.01,51.6
1171011200101550003,공동주택,397.7,208.06,659.66,165.87,52.32
1171011200101550008,제2종근린생활시설,513.8,254.38,1260.6,178.19,49.5
1171011200101640001,공동주택,0.0,0.0,9327.24,0.0,0.0
1171011200101640001,공동주택,0.0,0.0,9327.24,0.0,0.0
1171011200101640001,공동주택,0.0,0.0,7428.72,0.0,0.0
1171011200101640001,공동주택,0.0,0.0,6729.84,0.0,0.0
1171011200101660001,공동주택,0.0,0.0,6396.66,0.0,0.0
1171011200101660001,공동주택,0.0,0.0,11577.52,0.0,0.0
1171011200101660001,공동주택,0.0,0.0,8374.89,0.0,0.0
1171011200103670003,단독주택,0.0,0.0,286.08,0.0,0.0
1171011300100010008,공동주택,353.7,210.48,656.01,185.47,59.51
1171011300100020006,공동주택,307.0,183.6,613.64,199.88,59.8
1171011300100020011,공동주택,1139.1,600.09,2349.45,198.4,52.68
1171011300100020012,공동주택,1139.1,600.09,2349.45,198.4,52.68
1171011300100020013,공동주택,1139.1,600.09,2349.45,198.4,52.68
1171011300100020010,공동주택,1139.1,600.09,2349.45,198.4,52.68
1171011300100020015,공동주택,0.0,0.0,327.75,0.0,0.0
1171011300100020015,공동주택,0.0,0.0,327.12,0.0,0.0
1171011300100040005,,,,,,
1171011300100040006,,,,,,
1171011300100040005,공동주택,0.0,190.21,659.88,0.0,0.0
1171011300100040006,공동주택,0.0,190.21,659.88,0.0,0.0
1171011300100040005,공동주택,0.0,112.07,397.37,0.0,0.0
1171011300100040006,공동주택,0.0,112.07,397.37,0.0,0.0
1171011300100040008,공동주택,353.9,190.21,659.91,186.47,53.75
1171011300100100004,공동주택,708.5,387.6,1726.05,183.32,54.7
1171011300100130007,공동주택,0.0,0.0,1516.72,0.0,0.0
1171011300100130008,공동주택,0.0,0.0,1516.72,0.0,0.0
1171011300100130010,공동주택,0.0,0.0,1073.12,0.0,0.0
1171011300100130011,공동주택,0.0,0.0,1073.12,0.0,0.0
1171011300100180016,공동주택,197.4,117.91,532.96,215.88,59.73
1171011300100180017,단독주택,0.0,0.0,249.39,0.0,0.0
1171011300100200007,노유자시설,610.9,302.77,978.84,160.2292,49.5613
1171011300100000000,제1종근린생활시설,543.6,317.54,2360.21,359.91,58.41
1171011300100210017,공동주택,407.6,241.22,1761.04,359.74,59.18
1171011300100220009,공동주택,700.6,394.17,3695.05,322.12,56.26
1171011300100260006,제1종근린생활시설,430.0,249.59,2124.45,358.56,58.04
1171011300100270002,제1종근린생활시설,538.7,320.23,2557.89,399.44,59.44
1171011300100300012,공동주택,233.3,137.6,466.11,199.79,58.98
1171011300100310005,공동주택,534.3,319.56,1583.74,219.2,59.81
1171011300100310006,공동주택,534.3,319.56,1583.74,219.2,59.81
1171011300100320007,제2종근린생활시설,838.0,400.5,393.41,46.95,47.79
1171011300100330018,자동차관련시설,796.2,228.39,498.38,31.44,28.69
1171011300100350001,제1종근린생활시설,952.1,471.53,2995.08,249.36,49.53
1171011300100350018,제1종근린생활시설,952.1,471.53,2995.08,249.36,49.53
1171011300100360012,공동주택,0.0,0.0,1109.76,0.0,0.0
1171011300100400001,제2종근린생활시설,752.0,382.6,1670.92,145.16,50.88
1171011300100400010,제2종근린생활시설,752.0,382.6,1670.92,145.16,50.88
1171011300100400011,제2종근린생활시설,752.0,382.6,1670.92,145.16,50.88
1171011300100420007,공동주택,415.5,207.69,954.03,173.91,49.99
1171011300100420013,제1종근린생활시설,663.6,269.6,1482.4,153.85,40.63
1171011300100430005,단독주택,0.0,0.0,985.99,0.0,0.0
1171011300100430007,제1종근린생활시설,473.1,194.4,194.4,41.1,41.1
1171011300100450000,공동주택,0.0,0.0,9435.66,0.0,0.0
1171011300100450000,판매시설,0.0,0.0,253.58,0.0,0.0
1171011300100450000,공동주택,0.0,0.0,14568.74,0.0,0.0
1171011300100450000,공동주택,0.0,0.0,14974.42,0.0,0.0
1171011300101300043,공동주택,927.46,357.36,2096.97,195.93,38.53
1171011300101350003,공동주택,927.46,357.36,2096.97,195.93,38.53
1171011300101270020,공동주택,330.08,181.62,652.68,197.73,55.02
1171011300101270027,공동주택,307.0,183.75,613.07,199.7,59.85
1171011300101280003,단독주택,271.0,141.12,657.61,190.27,52.07
1171011300101280007,단독주택,197.11,110.7,595.78,240.57,56.16
1171011300101290014,단독주택,122.0,63.41,304.88,147.55,51.97
1171011300101290016,공동주택,145.84,87.36,313.63,215.05,59.9
1171011300101290058,공동주택,335.0,176.24,659.76,196.94,52.61
1171011300100460005,단독주택,151.5,87.36,299.88,145.66,57.66
1171011300101300011,공동주택,648.96,263.82,1288.09,144.33,40.65
1171011300101300012,공동주택,648.96,263.82,1288.09,144.33,40.65
1171011300101300013,공동주택,648.96,263.82,1288.09,144.33,40.65
1171011300101300014,공동주택,648.96,263.82,1288.09,144.33,40.65
1171011300101300015,공동주택,648.96,263.82,1288.09,144.33,40.65
1171011300101300016,공동주택,648.96,263.82,1288.09,144.33,40.65
1171011300101300017,공동주택,648.96,263.82,1288.09,144.33,40.65
1171011300101300031,공동주택,278.0,166.38,551.74,198.47,59.85
1171011300101320033,단독주택,159.5,88.92,267.16,114.48,55.3
1171011300101330047,제1종근린생활시설,172.7,0.0,172.71,0.0,0.0
1171011300101330006,공동주택,238.0,136.85,490.16,205.95,57.5
1171011300101330013,교육연구시설,908.0,427.3,2546.04,231.64,47.06
1171011300101330094,교육연구시설,908.0,427.3,2546.04,231.64,47.06
1171011300101330062,제2종근린생활시설,487.0,239.37,1745.56,292.9,49.15
1171011300101330039,단독주택,169.82,90.0,299.52,150.53,53.0
1171011300101330100,단독주택,90.0,53.53,138.06,98.96,59.47
1171011300101350010,공동주택,251.0,150.41,492.49,196.21,59.92
1171011300101350055,공동주택,338.0,198.12,659.85,195.22,58.62
1171011300101360043,공동주택,306.0,160.02,611.4,199.8,52.29
1171011300101360098,공동주택,0.0,0.0,657.14,0.0,0.0
1171011300101450045,,,,,,
1171011300101450048,,,,,,
1171011300101450046,,,,,,
1171011300101450047,,,,,,
1171011300101780070,제1종근린생활시설,632.0,308.09,387.18,61.26,48.74
1171011300101780012,제2종근린생활시설,333.0,155.83,735.17,220.77,46.8
1171011300101780015,제2종근린생활시설,333.0,155.83,735.17,220.77,46.8
1171011300101780017,제2종근린생활시설,333.0,155.83,735.17,220.77,46.8
1171011300101780072,제1종근린생활시설,0.0,0.0,863.62,0.0,0.0
1171011300101780057,공동주택,252.0,137.12,503.28,199.71,54.41
1171011300101360105,공동주택,173.0,99.16,382.63,166.54,57.32
1171011300102260008,공동주택,352.4,207.91,499.95,141.87,59.0
1171011300102250010,공동주택,413.5,177.34,659.54,159.9,42.98
1171011300102260009,공동주택,413.5,177.34,659.54,159.9,42.98
1171011300102250016,공동주택,283.25,169.78,659.58,232.86,59.94
1171011300102250074,공동주택,334.0,173.64,659.54,197.47,51.99
1171011300105510010,공동주택,349.7,194.46,513.74,146.91,55.61
1171011300102250128,단독주택,338.07,154.44,483.6,118.8,45.68
1171011300105510013,공동주택,195.34,116.6,388.0,149.16,59.69
1171011300102510017,단독주택,0.0,0.0,245.97,0.0,0.0
1171011300102510033,공동주택,249.05,134.94,569.14,181.54,54.18
1171011300100000000,,,,,,
1171011300102510028,노유자시설,0.0,583.62,2306.37,0.0,0.0
1171011300102510032,노유자시설,0.0,583.62,2306.37,0.0,0.0
1171011300102510043,종교시설,367.33,206.62,982.17,195.06,56.25
1171011300102630022,공동주택,250.0,149.93,499.64,199.86,59.97
1171011300102630025,공동주택,250.0,149.93,499.64,199.86,59.97
1171011300100320010,공동주택,239.6,143.51,650.01,232.81,59.89
1171011300102560042,공동주택,346.0,179.83,659.12,190.49,51.97
1171011300105480023,단독주택,256.5,132.48,480.82,139.59,51.64
1171011300105480024,단독주택,0.0,0.0,310.28,0.0,0.0
1171011300105480027,단독주택,140.9,0.0,208.7,0.0,0.0
1171011300105480028,단독주택,124.4,0.0,185.03,0.0,0.0
1171011300105480029,단독주택,111.9,65.19,239.67,155.92,58.25
1171011300102580022,공동주택,0.0,0.0,196.33,0.0,0.0
1171011300105480030,공동주택,0.0,0.0,196.33,0.0,0.0
1171011300105470006,단독주택,0.0,0.0,186.3,0.0,0.0
1171011300102580041,단독주택,186.0,111.05,414.55,167.13,59.7
1171011300102580099,공동주택,186.0,111.3,400.2,215.16,59.84
1171011300102920004,공동주택,260.0,155.88,632.54,199.15,59.95
1171011300102580135,공동주택,229.3,119.49,580.94,201.24,52.11
1171011300102960001,교육연구시설,10047.2,2302.55,7648.85,70.24,22.92
1171011300103300004,,,,,,
1171011300103420001,,,,,,
1171011300103530002,,,,,,
1171011300103530015,,,,,,
1171011300103530016,,,,,,
1171011300103540000,,,,,,
1171011300103710004,,,,,,
1171011300103710005,,,,,,
1171011300103530016,교육연구시설,0.0,3348.26,13430.29,0.0,0.0
1171011300103420001,교육연구시설,0.0,3348.26,13430.29,0.0,0.0
1171011300103710004,교육연구시설,0.0,3348.26,13430.29,0.0,0.0
1171011300103300004,교육연구시설,0.0,3348.26,13430.29,0.0,0.0
1171011300103540000,교육연구시설,0.0,3348.26,13430.29,0.0,0.0
1171011300103530015,교육연구시설,0.0,3348.26,13430.29,0.0,0.0
1171011300103710005,교육연구시설,0.0,3348.26,13430.29,0.0,0.0
1171011300103530002,교육연구시설,0.0,3348.26,13430.29,0.0,0.0
1171011300103540000,교육연구시설,0.0,1054.84,2048.83,0.0,0.0
1171011300103530016,교육연구시설,0.0,1054.84,2048.83,0.0,0.0
1171011300103420001,교육연구시설,0.0,1054.84,2048.83,0.0,0.0
1171011300103710004,교육연구시설,0.0,1054.84,2048.83,0.0,0.0
1171011300103530002,교육연구시설,0.0,1054.84,2048.83,0.0,0.0
1171011300103530015,교육연구시설,0.0,1054.84,2048.83,0.0,0.0
1171011300103300004,교육연구시설,0.0,1054.84,2048.83,0.0,0.0
1171011300103710005,교육연구시설,0.0,1054.84,2048.83,0.0,0.0
1171011300103300004,교육연구시설,0.0,49.0,49.0,0.0,0.0
1171011300103420001,교육연구시설,0.0,49.0,49.0,0.0,0.0
1171011300103530002,교육연구시설,0.0,49.0,49.0,0.0,0.0
1171011300103530015,교육연구시설,0.0,49.0,49.0,0.0,0.0
1171011300103530016,교육연구시설,0.0,49.0,49.0,0.0,0.0
1171011300103540000,교육연구시설,0.0,49.0,49.0,0.0,0.0
1171011300103710004,교육연구시설,0.0,49.0,49.0,0.0,0.0
1171011300103710005,교육연구시설,0.0,49.0,49.0,0.0,0.0
1171011300103300004,교육연구시설,0.0,19.25,19.25,0.0,0.0
1171011300103420001,교육연구시설,0.0,19.25,19.25,0.0,0.0
1171011300103530002,교육연구시설,0.0,19.25,19.25,0.0,0.0
1171011300103530015,교육연구시설,0.0,19.25,19.25,0.0,0.0
1171011300103530016,교육연구시설,0.0,19.25,19.25,0.0,0.0
1171011300103540000,교육연구시설,0.0,19.25,19.25,0.0,0.0
1171011300103710004,교육연구시설,0.0,19.25,19.25,0.0,0.0
1171011300103710005,교육연구시설,0.0,19.25,19.25,0.0,0.0
1171011300103470001,단독주택,186.59,108.46,335.18,179.63,58.13
1171011300104970002,제1종근린생활시설,32430.0,156.18,154.09,0.4751,0.4816
1171011300105030003,제1종근린생활시설,32430.0,156.18,154.09,0.4751,0.4816
1171011300100320019,단독주택,134.0,79.33,226.8,156.99,59.2
1171011300102260006,공동주택,183.2,109.52,469.44,196.87,59.78
1171011300100320020,공동주택,359.8,179.57,591.85,164.49,49.91
1171011300105460012,공동주택,327.5,178.36,659.9,201.5,54.46
